timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
19208653,0.999502,-0.00174579,0.0219506,0.0226123,0.00120926,0.000116768,0.0234684,0.00663484,-0.00896385,0.00358455,9.30443e-06,5.35859e-06,1.86342e-06,-1.55947e-05,8.69709e-06,0.000490529,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.9766e-09,0.000184182,0.00328392,4.1903e-07,0.000102703,0.000102548,0.000323257,0.000316559,0.00031004,0.00357486,99.9992,99.9992,0.00122991,3.06006e-11,2.88324e-11,9.41741e-10,2.44301e-06,2.4476e-06,2.44763e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0350701,0.0140577,0.0,5.45485e-06,0.00554785,0.0,0.000285566,0.0,0.000206,0,0,0,367,0,0,0,0
19409343,0.999504,-0.0017533,0.0220561,0.0223885,6.18579e-05,-0.00213169,0.0201719,0.006559,-0.00916232,0.00543292,9.29466e-06,5.33629e-06,2.17925e-06,-1.58404e-05,8.95062e-06,0.000492108,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,2.46437e-08,0.000232599,0.00465669,4.08357e-07,0.000102762,0.000102608,0.00031682,0.000599334,0.000593352,0.00341309,99.9992,99.9992,0.00112114,3.00144e-11,2.83186e-11,9.02721e-10,2.44295e-06,2.44754e-06,2.44755e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0334834,0.00782591,0.0,5.45485e-06,0.0111537,0.0,0.000701398,0.0,9.5e-05,0,0,0,367,0,0,0,0
19614110,0.999429,-0.00469644,0.0263121,0.0206708,0.0127283,-0.00528162,-0.200953,0.00807507,-0.0100868,-0.0297992,9.23144e-06,6.01851e-06,2.63223e-06,-3.80077e-05,2.09995e-06,0.000512612,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,3.62923e-07,0.000790535,0.0132345,4.00134e-07,0.000102892,0.000102678,0.000314965,0.000727595,0.000721058,0.00346728,99.9992,99.9992,0.00115443,2.92857e-11,2.76436e-11,8.74882e-10,2.44261e-06,2.4472e-06,2.44721e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0339769,0.00706066,0.0,5.45485e-06,0.15313,0.0,0.00146619,0.0,6.9e-05,0,0,0,367,0,0,0,0
19815839,0.999391,-0.00713337,0.0325667,0.0103378,-0.0554947,-0.0406227,-1.1889,0.0067029,-0.0150494,-0.186474,9.2463e-06,6.30848e-06,2.41562e-06,-5.13703e-05,-1.01696e-06,0.000520038,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.58477e-07,0.00103549,0.0181642,2.6107e-07,0.000103198,0.000102889,0.000308898,0.00210934,0.00210707,0.00351842,99.9993,99.9993,0.0011875,2.9109e-11,2.75489e-11,8.39433e-10,2.44232e-06,2.4469e-06,2.4469e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0344601,0.0224855,0.0,5.45485e-06,0.0185903,0.0,0.0429566,0.0,0.000197,0,0,0,367,0,0,0,0
20020627,0.999714,-0.00295915,0.0197346,-0.013215,-0.0927431,-0.0524071,-0.955251,-0.0101651,-0.0231508,-0.444146,9.10987e-06,6.3626e-06,1.70252e-07,-4.97979e-05,-6.3033e-06,0.000516238,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.23053e-07,0.000925767,0.0150863,5.19524e-08,0.000103263,0.000103153,0.000307871,0.00272368,0.00272675,0.00360743,99.9995,99.9995,0.00125253,2.88959e-11,2.73931e-11,8.14175e-10,2.4417e-06,2.44629e-06,2.44631e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0353911,0.130934,0.0,5.45485e-06,0.090832,0.0,0.0271777,0.0,0.000182,0,0,0,367,0,0,0,0
20221308,0.999458,-0.0036234,0.013467,-0.0298188,-0.0812597,-0.0647907,-0.575505,-0.0294852,-0.0368477,-0.566944,9.56629e-06,6.17848e-06,-6.3153e-06,-7.16941e-05,9.79883e-06,0.00050631,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.03805e-07,0.000847329,0.013441,2.19835e-07,0.000103078,0.000103033,0.000301881,0.00283865,0.0028374,0.0036641,99.9998,99.9998,0.00130204,2.83382e-11,2.69031e-11,7.82076e-10,2.43704e-06,2.44167e-06,2.44341e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0360837,0.249327,0.0,5.45485e-06,0.119124,0.0,0.0271661,0.0,6.3e-05,0,0,0,367,0,0,0,0
20426102,0.99917,-0.00410175,0.0131212,-0.0383538,-0.0738248,-0.0800518,-0.383318,-0.0478974,-0.0530574,-0.629233,9.95689e-06,5.8652e-06,-1.2846e-05,-0.000111409,5.80949e-05,0.000489123,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.22674e-07,0.000830491,0.0153804,4.75401e-07,0.000102506,0.000102461,0.000299978,0.00309474,0.00308925,0.00363883,100.0,100.0,0.00131661,2.77702e-11,2.63793e-11,7.59167e-10,2.42434e-06,2.42906e-06,2.43476e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1421,0.0362851,0.310891,0.0,5.45485e-06,0.121272,0.0,0.000148646,0.0,6.1e-05,0,0,0,367,0,0,0,0
20627024,0.999293,-0.00392588,-0.00197983,-0.0373417,-0.0285407,-0.0989957,-0.409934,-0.0595407,-0.0725057,-0.683294,1.03693e-05,5.79651e-06,-2.20807e-05,-0.000130012,7.54353e-05,0.00047892,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.64962e-07,0.000992851,0.0202646,5.90237e-07,0.000101746,0.000101738,0.000294333,0.00361933,0.00360629,0.00360961,100.001,100.001,0.00131935,2.7297e-11,2.59574e-11,7.29954e-10,2.40752e-06,2.41235e-06,2.41496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1422,0.0363228,0.330997,0.0,5.45485e-06,0.0935125,0.0,0.00755592,0.0,0.000183,0,0,0,367,0,0,0,0
20827880,0.999391,-0.00299822,-0.00224187,-0.0347036,0.0684597,-0.113475,-0.457652,-0.0546584,-0.0919013,-0.754851,1.05126e-05,5.82519e-06,-2.83729e-05,-0.000112254,7.62773e-05,0.00047368,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.52476e-07,0.00109172,0.0204291,6.37207e-07,0.000100539,0.000100506,0.000292737,0.00393008,0.00391773,0.00362856,100.001,100.001,0.00133466,2.67376e-11,2.54308e-11,7.09079e-10,2.38133e-06,2.38655e-06,2.38721e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1422,0.036533,0.3041,0.0,5.45485e-06,0.0541204,0.0,0.0096886,0.0,0.000232,0,0,0,367,0,0,0,0
21032686,0.999519,-0.00140708,-0.00983307,-0.0293875,0.155722,-0.122115,-0.518604,-0.0322982,-0.114437,-0.852598,1.07715e-05,5.72584e-06,-3.669e-05,-9.4606e-05,0.000105698,0.000478247,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.53481e-07,0.00123895,0.020904,6.52599e-07,9.95308e-05,9.94608e-05,0.000287831,0.00452989,0.00453633,0.00369982,100.002,100.002,0.00138568,2.6317e-11,2.50595e-11,6.82429e-10,2.35755e-06,2.36297e-06,2.36302e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1423,0.0372248,0.301784,0.0,5.45485e-06,0.0201267,0.0,0.0229484,0.0,0.000238,0,0,0,367,0,0,0,0
21234217,0.999644,0.000710386,-0.00182249,-0.0266076,0.245874,-0.112024,-0.15279,0.0106183,-0.133973,-0.94433,1.09026e-05,5.69976e-06,-4.26228e-05,-6.64576e-05,0.000118633,0.000483545,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.21495e-07,0.00121018,0.0195513,6.78389e-07,9.89949e-05,9.89308e-05,0.000286297,0.00518924,0.00523645,0.00396756,100.003,100.003,0.00159117,2.61021e-11,2.48812e-11,6.63297e-10,2.34269e-06,2.34829e-06,2.34831e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1423,0.0398894,0.311503,0.0,5.45485e-06,0.000424484,0.0,0.0076404,0.0,0.000175,0,0,0,367,0,0,0,0
21435023,0.999736,-0.000502753,0.00942329,-0.0209396,0.284272,-0.108806,0.0841279,0.0637276,-0.155598,-0.952435,1.12762e-05,5.63768e-06,-5.10138e-05,-6.35483e-05,0.000139033,0.000496473,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.24334e-07,0.00130325,0.0204421,6.84348e-07,9.80866e-05,9.79565e-05,0.0002811,0.0056614,0.00573092,0.00393888,100.004,100.004,0.00166909,2.57264e-11,2.45554e-11,6.38672e-10,2.31968e-06,2.32538e-06,2.32538e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1424,0.0408545,0.320714,0.0,5.45485e-06,0.0328592,0.0,0.00571864,0.0,0.000182,0,0,0,367,0,0,0,0
21635812,0.999763,-0.00198108,0.0117818,-0.0181888,0.314063,-0.10599,0.0216329,0.123978,-0.173634,-0.957022,1.14966e-05,5.61209e-06,-5.74077e-05,-4.21869e-05,0.000150885,0.000510815,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,9.99116e-07,0.00132233,0.0222529,7.32739e-07,9.73853e-05,9.72171e-05,0.000279427,0.0063999,0.00648298,0.00392875,100.005,100.005,0.00171006,2.54334e-11,2.43003e-11,6.20812e-10,2.3009e-06,2.30673e-06,2.30673e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1425,0.0413529,0.32228,0.0,5.45485e-06,0.0797382,0.0,0.0178069,0.0,0.000169,0,0,0,367,0,0,0,0
21840630,0.999584,0.00236618,-0.0224278,-0.0179691,0.373494,-0.102394,-0.0205125,0.182424,-0.200258,-0.981512,1.19541e-05,5.37197e-06,-6.38361e-05,-6.74862e-05,0.000209872,0.00052912,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.12409e-06,0.00148833,0.0223963,8.84319e-07,9.6261e-05,9.60462e-05,0.000277581,0.00661447,0.0067437,0.0038643,100.006,100.006,0.00160677,2.4961e-11,2.38686e-11,6.03386e-10,2.27396e-06,2.28005e-06,2.2889e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1426,0.0400845,0.296573,0.0,5.45485e-06,0.0711858,0.0,0.00837601,0.0,0.000183,0,0,0,367,0,0,0,0
22041416,0.999204,0.0141861,-0.0325504,-0.0182068,0.531148,-0.0606687,0.0113384,0.271472,-0.215865,-0.989446,1.22824e-05,5.30315e-06,-7.10828e-05,-5.87792e-05,0.000229432,0.000538295,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.1654e-06,0.00138608,0.0210235,1.10708e-06,9.51876e-05,9.49282e-05,0.000272188,0.00664677,0.00692481,0.00408401,100.007,100.007,0.00173333,2.44553e-11,2.34188e-11,5.813e-10,2.24764e-06,2.25372e-06,2.26161e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1427,0.0416332,0.292437,0.0,5.45485e-06,0.00499601,0.0,0.0297944,0.0,0.000167,0,0,0,367,0,0,0,0
22246337,0.999688,0.0145579,-0.00582136,-0.0194553,0.671131,-0.002811,0.0541983,0.405326,-0.216914,-0.986828,1.25038e-05,5.38676e-06,-7.68798e-05,-4.28075e-05,0.000214681,0.000544313,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.1667e-06,0.00142704,0.022547,1.18071e-06,9.44809e-05,9.44517e-05,0.000270195,0.00729973,0.00773917,0.00396899,100.009,100.009,0.00162764,2.41768e-11,2.31815e-11,5.64451e-10,2.23138e-06,2.23758e-06,2.23758e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1428,0.040344,0.339908,0.0,5.45485e-06,0.00495333,0.0,0.00321869,0.0,0.000296,0,0,0,367,0,0,0,0
22447093,0.999736,0.0132148,0.00959767,-0.0161656,0.705315,0.0774674,0.0571611,0.545268,-0.195919,-0.983643,1.27644e-05,5.3473e-06,-8.59242e-05,-1.023e-05,0.000231504,0.000555346,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,9.00799e-07,0.00145171,0.0212596,1.2746e-06,9.35731e-05,9.34308e-05,0.00026453,0.00733959,0.00781475,0.00404481,100.01,100.011,0.00168388,2.37244e-11,2.27821e-11,5.43323e-10,2.20839e-06,2.21446e-06,2.21455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1429,0.0410351,0.39858,0.0,5.45485e-06,0.0659462,0.0,0.0311934,0.0,0.000252,0,0,0,367,0,0,0,0
22648642,0.999688,0.0180776,0.00997329,-0.0140462,0.707627,0.126502,0.051215,0.687535,-0.175807,-0.980037,1.31859e-05,5.31498e-06,-9.28217e-05,-3.31247e-05,0.000249217,0.000561233,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.60574e-07,0.00134128,0.0213,1.37525e-06,9.26527e-05,9.25002e-05,0.000262079,0.00734406,0.00780251,0.004234,100.012,100.012,0.00178549,2.33021e-11,2.24035e-11,5.27698e-10,2.18658e-06,2.19274e-06,2.19977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.143,0.042255,0.393589,0.0,5.45485e-06,0.00620708,0.0,0.0244718,0.0,0.000194,0,0,0,367,0,0,0,0
22849486,0.999901,0.00494905,0.00846771,-0.0101291,0.715613,0.192938,0.0427878,0.827933,-0.125971,-0.966702,1.34198e-05,5.26779e-06,-0.000101365,-1.17175e-05,0.000266912,0.000563988,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.51013e-07,0.00144727,0.0236387,1.39639e-06,9.19749e-05,9.17109e-05,0.000256461,0.00753539,0.00797545,0.00437362,100.013,100.014,0.00187137,2.29527e-11,2.21039e-11,5.07923e-10,2.16875e-06,2.17525e-06,2.17555e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1431,0.0432593,0.407114,0.0,5.45485e-06,0.0182886,0.0,0.000901919,0.0,0.000245,0,0,0,367,0,0,0,0
23050287,0.999931,0.00109608,0.00771426,-0.00878335,0.713154,0.198179,0.0597299,0.962413,-0.0740418,-0.948399,1.35901e-05,5.1459e-06,-0.000107266,-3.41838e-06,0.000291452,0.000562981,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.80109e-07,0.0014163,0.0213194,1.46965e-06,9.11087e-05,9.0773e-05,0.00025268,0.00731555,0.00773477,0.00413965,100.014,100.015,0.00167344,2.25368e-11,2.1733e-11,4.9165e-10,2.14757e-06,2.15554e-06,2.15554e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1432,0.0409077,0.408829,0.0,5.45485e-06,0.00280041,0.0,0.0162703,0.0,0.000246,0,0,0,367,0,0,0,0
23255008,0.999952,-0.00110741,0.00601297,-0.00761325,0.722661,0.200109,0.0365033,1.10206,-0.0168836,-0.938132,1.3868e-05,5.08741e-06,-0.00011551,3.92574e-06,0.000304372,0.000565442,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.7598e-07,0.0013996,0.0210555,1.61839e-06,9.048e-05,9.01014e-05,0.000247133,0.00739915,0.00780778,0.00450035,100.016,100.017,0.00195568,2.22152e-11,2.14554e-11,4.73607e-10,2.13159e-06,2.14072e-06,2.14658e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1433,0.044223,0.41699,0.0,5.45485e-06,0.0193004,0.0,0.00576969,0.0,0.000167,0,0,0,367,0,0,0,0
23455846,0.999939,0.00206183,0.00510607,-0.0096274,0.730034,0.191104,0.0445982,1.24048,0.0411787,-0.928383,1.39847e-05,4.98579e-06,-0.000121554,2.17161e-05,0.00032298,0.000565678,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.05037e-07,0.00141601,0.0232832,1.84013e-06,8.98895e-05,8.94752e-05,0.000243343,0.00744925,0.00785652,0.00454953,100.017,100.018,0.00197545,2.19057e-11,2.11879e-11,4.58812e-10,2.11658e-06,2.12681e-06,2.13196e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1434,0.044446,0.430751,0.0,5.45485e-06,0.0187247,0.0,0.000922956,0.0,0.000205,0,0,0,367,0,0,0,0
23660682,0.99994,-0.00122102,0.00579091,-0.00920961,0.750125,0.209167,0.0131154,1.39598,0.117757,-0.928468,1.41076e-05,5.01759e-06,-0.000130259,6.36473e-05,0.00031811,0.000570114,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.81324e-07,0.00145287,0.0230487,2.04104e-06,8.9135e-05,8.86649e-05,0.000236879,0.00712489,0.00753019,0.00461333,100.018,100.02,0.00201235,2.15074e-11,2.0841e-11,4.40614e-10,2.09865e-06,2.11007e-06,2.11599e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1435,0.0448593,0.457043,0.0,5.45485e-06,0.021538,0.0,0.0128651,0.0,0.000234,0,0,0,367,0,0,0,0
23861487,0.999947,-0.00235603,0.00456356,-0.00887382,0.746214,0.184512,0.0189818,1.53323,0.168505,-0.918993,1.43479e-05,4.84783e-06,-0.000136002,4.31954e-05,0.000345362,0.00056518,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.51784e-07,0.00150303,0.0218716,2.14895e-06,8.8535e-05,8.80242e-05,0.000232355,0.00698485,0.00737974,0.00457868,100.019,100.021,0.00197195,2.1203e-11,2.05793e-11,4.25977e-10,2.0838e-06,2.09646e-06,2.09649e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1436,0.0444067,0.460696,0.0,5.45485e-06,0.0365889,0.0,0.0026275,0.0,0.000238,0,0,0,367,0,0,0,0
24263866,0.999983,-0.000301542,0.00346358,-0.00460084,0.781262,0.167491,-0.00928811,1.83764,0.290615,-0.917451,1.47437e-05,4.86916e-06,-0.000150129,4.84607e-05,0.000335554,0.000562106,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.02965e-07,0.00142913,0.0194923,2.2686e-06,8.73716e-05,8.67941e-05,0.00021977,0.00652184,0.00691494,0.00431502,100.021,100.023,0.00169121,2.0616e-11,2.00826e-11,3.9395e-10,2.05552e-06,2.07046e-06,2.07046e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1437,0.0411243,0.469445,0.0,5.45485e-06,0.0239251,0.0,0.00372787,0.0,0.000218,0,0,0,367,0,0,0,0
24464532,0.999965,0.00624558,0.00356455,-0.0041964,0.801686,0.179491,-0.023722,1.99338,0.344936,-0.924592,1.49695e-05,4.85704e-06,-0.000156115,4.26314e-05,0.000336624,0.000560973,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,4.98229e-07,0.00136636,0.0185118,2.37499e-06,8.75669e-05,8.69979e-05,0.00021464,0.00811525,0.00849629,0.00424942,100.024,100.027,0.00156334,2.06946e-11,2.01869e-11,3.80474e-10,2.05422e-06,2.07006e-06,2.07006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1439,0.039539,0.45799,0.0,5.45485e-06,0.0104265,0.0,0.00646748,0.0,7.7e-05,0,0,0,367,0,0,0,0
24665739,0.999965,0.00340236,0.00614067,-0.00449748,0.713133,0.178111,-0.012944,2.03441,0.392918,-0.925762,1.53111e-05,3.56119e-06,-0.000162809,1.35067e-05,0.000570114,0.000554107,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.09209e-07,0.00129515,0.01726,2.52178e-06,8.69958e-05,8.63854e-05,0.000208655,0.00776258,0.00812659,0.00450372,100.025,100.028,0.00168987,2.03903e-11,1.99216e-11,3.66231e-10,2.04117e-06,2.05736e-06,2.06344e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.144,0.0411081,0.473449,0.0,5.45485e-06,0.0653866,0.0,0.0325931,0.0,0.000498,0,0,0,367,0,0,0,0
24866240,0.999969,0.000636058,0.00344358,-0.0070372,0.753351,0.209775,0.194893,2.21877,0.481793,-0.903215,1.51355e-05,4.06478e-06,-0.000168248,5.86919e-05,0.00046619,0.00055003,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.47235e-07,0.00125998,0.0177067,2.72694e-06,8.63074e-05,8.56712e-05,0.000203278,0.00700858,0.00734774,0.00442778,100.026,100.029,0.00162259,2.00508e-11,1.96175e-11,3.53516e-10,2.02636e-06,2.04335e-06,2.04683e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1441,0.0402814,0.493509,0.0,5.45485e-06,0.0344395,0.0,0.00253915,0.0,0.000199,0,0,0,367,0,0,0,0
25071082,0.999863,0.00131538,0.000672166,-0.0164845,0.765786,0.209794,0.744816,2.37786,0.567007,-0.794959,1.51786e-05,4.19126e-06,-0.000175486,6.28867e-05,0.000424703,0.00053988,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.80552e-07,0.00124753,0.0198733,3.30883e-06,8.60763e-05,8.54402e-05,0.000194852,0.00753504,0.00785732,0.00407526,100.028,100.031,0.00139376,1.99449e-11,1.95469e-11,3.38237e-10,2.01872e-06,2.03671e-06,2.03671e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1442,0.0373331,0.561506,0.0,5.45485e-06,0.0291456,0.0,0.000848915,0.0,0.00024,0,0,0,367,0,0,0,0
25271860,0.999625,-0.000162576,0.00415265,-0.027076,0.820711,0.207435,0.73106,2.56936,0.648422,-0.643348,1.52805e-05,4.62233e-06,-0.000182218,6.09625e-05,0.000321784,0.000531596,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.98432e-07,0.00124172,0.0207412,4.01579e-06,8.53309e-05,8.46706e-05,0.000189828,0.00686522,0.00719893,0.00415865,100.028,100.032,0.00139164,1.96443e-11,1.92844e-11,3.27381e-10,2.00266e-06,2.02137e-06,2.02349e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1443,0.0373047,0.670098,0.0,5.45485e-06,0.0217971,0.0,0.000457518,0.0,0.000218,0,0,0,367,0,0,0,0
25473433,0.999326,0.000437322,0.0188402,-0.0314985,0.834294,0.243957,0.671202,2.77205,0.777795,-0.509408,1.52462e-05,5.10694e-06,-0.000193087,0.000121243,0.000192858,0.000524117,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.05759e-06,0.00126823,0.019627,4.62081e-06,8.4604e-05,8.38116e-05,0.000183914,0.00626677,0.00656487,0.00442301,100.028,100.033,0.00154413,1.93917e-11,1.90703e-11,3.15702e-10,1.9847e-06,2.00423e-06,2.00977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1443,0.0392954,0.846767,0.0,5.45485e-06,0.00086998,0.0,0.00721097,0.0,0.000192,0,0,0,367,0,0,0,0
25674238,0.998932,0.000280671,0.0304329,-0.0347698,0.778514,0.241577,0.705564,2.94119,0.863895,-0.377517,1.54634e-05,5.25221e-06,-0.000200445,0.000127962,0.000146983,0.000521678,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.11689e-06,0.00122414,0.0205394,5.02441e-06,8.40332e-05,8.30328e-05,0.000179412,0.0061903,0.00640442,0.00422024,100.029,100.034,0.00143368,1.92445e-11,1.89562e-11,3.06159e-10,1.96792e-06,1.98859e-06,1.99251e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1444,0.0378639,1.009,0.0,5.45485e-06,0.0450646,0.0,0.012746,0.0,0.000197,0,0,64,367,0,0,0,0
25874899,0.999325,-0.00142787,0.0080018,-0.0358187,0.779276,0.273247,0.652252,3.12257,1.00417,-0.2515,1.54165e-05,5.62075e-06,-0.000210721,0.000215987,1.88684e-05,0.000516974,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.74158e-06,0.00119268,0.0201535,5.35859e-06,8.27585e-05,8.19514e-05,0.000174012,0.00545455,0.00564366,0.00414206,100.029,100.034,0.00135078,1.90431e-11,1.87928e-11,2.95499e-10,1.94282e-06,1.9643e-06,1.97057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1444,0.0367529,0.947984,0.0,5.45485e-06,0.0278605,0.0,0.00388863,0.0,5.8e-05,0,0,0,367,0,0,0,0
26280637,0.998899,-0.00119883,-0.0347873,-0.0314518,0.296441,-0.126009,-0.143623,3.35067,1.13695,-0.10346,1.57375e-05,5.57218e-06,-0.000219774,0.000240027,3.8279e-05,0.000525197,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.51584e-06,0.00176018,0.0252983,5.41769e-06,8.32672e-05,8.24015e-05,0.000170481,0.00910225,0.00908585,0.00440708,100.035,100.04,0.00130476,1.92297e-11,1.90053e-11,2.81933e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1448,0.0361215,0.980029,0.0,5.45485e-06,0.00807609,0.0,0.0138804,0.0,0.000192,0,0,0,367,0,0,0,0
26686235,0.998653,0.0126034,0.0213971,-0.0455507,-0.0877547,-0.0904753,-0.144491,3.20318,0.980742,-0.137335,1.67372e-05,4.92302e-06,-0.00022111,-0.000127318,-0.000320265,0.000525174,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,2.77501e-06,0.000794981,0.0120169,5.7056e-06,4.97916e-05,4.92238e-05,0.000162352,0.00336352,0.00338051,0.00420413,100.031,100.036,0.0012161,1.78796e-11,1.76991e-11,2.66919e-10,1.91219e-06,1.93403e-06,1.96375e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179,14.1445,0.0348726,1.2422,0.0,5.45485e-06,0.06823,0.0,0.00384654,0.0,0.000194,0,0,64,367,0,0,0,0
