timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
25396108,-0.0861209,0.071202,-0.143911,4003,0,-0.806794,-0.666522,-9.02227,4003
25400105,-0.0845764,0.316259,-0.0904632,3997,0,1.21078,0.457424,-11.8549,3997
25404105,0.125189,0.158431,-0.120207,4000,0,-0.0493369,-0.902484,-7.61148,4000
25408105,-0.0307173,0.00796231,-0.161048,4000,0,0.197168,1.83256,-10.7036,4000
25412105,-0.0760219,0.186486,-0.0763493,4000,0,1.41858,-2.05333,-9.84701,4000
25416108,-0.118462,0.0796145,-0.132792,4003,0,-0.635623,0.0350064,-9.13616,4003
25420105,0.0824474,-0.000904593,-0.133288,3997,0,0.262241,2.27729,-10.2703,3997
25424105,-0.115024,0.0507779,-0.07229,4000,0,0.815315,-3.61359,-9.07863,4000
25428106,-0.0719851,0.027828,-0.172224,4001,0,-0.362932,2.48288,-9.9604,4001
25432108,0.0931787,-0.00270021,-0.0754369,4002,0,1.07465,-1.79953,-10.723,4002
25436108,-0.239618,-0.0424768,-0.181339,4000,0,-0.428809,0.276202,-8.16209,4000
25440109,0.0777848,0.0109853,-0.0923939,4001,0,0.731537,1.61089,-10.4737,4001
25444108,-0.0379993,-0.0395217,-0.103026,3999,0,0.776289,-3.22334,-10.1947,3999
25448119,-0.243246,-0.186878,-0.16776,4011,0,-1.07173,3.86188,-9.12727,4011
25452108,0.190911,-0.107113,-0.0310319,3989,0,1.07553,-1.29593,-9.3036,3989
25456108,-0.239166,-0.0114928,-0.129607,4000,0,0.901506,-2.82451,-11.2782,4000
25460111,-0.00253098,-0.0964827,-0.181222,4003,0,-0.473151,4.0861,-9.64272,4003
25464105,0.0818302,-0.202626,-0.0709283,3994,0,0.23585,-3.0379,-8.32303,3994
25468105,-0.298692,-0.0450415,-0.173743,4000,0,0.46381,0.169148,-10.8567,4000
25472901,0.151931,-0.0663811,-0.100398,4796,0,0.193599,0.716739,-9.06496,4796
25476901,-0.152989,-0.176494,-0.116699,4000,0,-0.523976,-1.5116,-10.8836,4000
25480901,0.0147312,-0.0424274,-0.117265,4000,0,1.04335,2.26536,-9.96479,4000
25484908,0.152642,-0.169752,-0.107547,4007,0,0.195364,-1.69589,-7.10829,4007
25488901,-0.242962,-0.162527,-0.120565,3993,0,0.196868,-0.263937,-13.5165,3993
25492901,0.117674,-0.0246026,-0.106524,4000,0,0.546063,1.43886,-9.30546,4000
25496902,0.115065,-0.295173,-0.122471,4001,0,-0.761406,-1.04603,-5.94891,4001
25500903,-0.147572,-0.0829391,-0.106309,4001,0,2.06531,0.21437,-14.6803,4001
25504901,0.19387,-0.141753,-0.114695,3998,0,-0.426142,0.723933,-7.59791,3998
25508901,-0.0807911,-0.403303,-0.11684,4000,0,-1.30595,-1.92058,-8.41857,4000
25512905,-0.0606147,-0.00917445,-0.142647,4004,0,2.9335,1.28173,-12.1705,4004
25516901,0.161546,-0.289842,-0.113937,3996,0,-1.63783,-0.578749,-6.02955,3996
25520902,-0.235137,-0.402853,-0.132779,4001,0,-0.476137,-0.214101,-11.9831,4001
25524901,0.0424928,-0.130193,-0.116473,3999,0,2.83243,0.633772,-10.021,3999
25528901,-0.0146202,-0.343117,-0.125682,4000,0,-2.03436,-1.52776,-6.94821,4000
25532901,-0.214899,-0.283799,-0.122109,4000,0,1.11994,1.22048,-13.0995,4000
25536904,0.0806095,-0.314614,-0.100485,4003,0,0.645549,-1.02484,-7.42616,4003
25540908,-0.106134,-0.358387,-0.157049,4004,0,-0.949076,0.363744,-10.1824,4004
25544901,-0.033762,-0.246099,-0.0971319,3993,0,1.89651,0.222187,-11.7707,3993
25548901,-0.0131942,-0.369214,-0.114171,4000,0,-0.995755,-0.6512,-7.12133,4000
25552901,-0.0202732,-0.343812,-0.146656,4000,0,0.752412,1.12709,-10.8492,4000
25556901,0.0274654,-0.32966,-0.131,4000,0,1.69422,-1.32061,-11.1727,4000
25560901,-0.113947,-0.463941,-0.135419,4000,0,-1.51201,0.654932,-8.57646,4000
25564901,0.153142,-0.377392,-0.124348,4000,0,0.354386,0.505818,-10.0674,4000
25568908,-0.0140577,-0.284039,-0.144777,4007,0,1.98372,-2.08256,-10.6036,4007
25572901,0.0330558,-0.433553,-0.153165,3993,0,-1.19262,3.36142,-9.82841,3993
25576902,0.132094,-0.455497,-0.098471,4001,0,-0.052927,-3.20943,-9.31249,4001
25580903,-0.160952,-0.307014,-0.222262,4001,0,1.71205,0.388046,-10.6495,4001
25584901,0.262571,-0.382223,-0.127129,3998,0,-0.670286,2.56122,-8.93735,3998
25588901,-0.0620675,-0.486248,-0.125224,4000,0,-0.420989,-4.62727,-10.0944,4000
25592901,-0.130385,-0.318039,-0.228942,4000,0,1.28423,3.64435,-10.7839,4000
25596919,0.299156,-0.382524,-0.102816,4018,0,-0.348979,-1.03823,-8.10509,4018
25600901,-0.306379,-0.391933,-0.173708,3982,0,-0.0543682,-2.0389,-11.8164,3982
25604903,0.0695166,-0.252303,-0.129514,4002,0,0.739342,3.39824,-10.7089,4002
25608901,0.201339,-0.360445,-0.1022,3998,0,-0.158444,-2.67066,-6.50032,3998
25612901,-0.341706,-0.309424,-0.167399,4000,0,0.978464,0.66656,-13.3578,4000
25616901,0.203068,-0.214945,-0.0863302,4000,0,-0.285458,1.34843,-8.9236,4000
25620901,-0.0426369,-0.364937,-0.129574,4000,0,-0.702104,-2.88412,-7.98299,4000
25624905,-0.115097,-0.201499,-0.17085,4004,0,1.93683,2.97141,-13.0288,4004
25628908,0.213242,-0.238097,-0.0901036,4003,0,-0.994149,-1.16758,-7.02562,4003
25632901,-0.241689,-0.360617,-0.147599,3993,0,-0.856548,-1.29545,-10.5273,3993
25636901,0.0743566,-0.115098,-0.119316,4000,0,2.49405,1.94331,-12.4295,4000
25641701,0.0649854,-0.205348,-0.137431,4800,0,-0.692814,-1.67532,-6.33354,4800
25645701,-0.185303,-0.317013,-0.129253,4000,0,0.273889,1.60784,-13.5841,4000
25649701,0.153064,-0.0565749,-0.094306,4000,0,0.359639,-0.634901,-9.17382,4000
25653701,-0.0128269,-0.185947,-0.142218,4000,0,-0.928308,-0.476557,-7.45739,4000
25657701,-0.0543017,-0.119005,-0.12059,4000,0,1.82212,1.24114,-13.9342,4000
25661701,0.100637,-0.11224,-0.105296,4000,0,-0.660441,-0.810875,-7.66122,4000
25665701,-0.100698,-0.20698,-0.13279,4000,0,-1.29256,-0.538769,-9.57971,4000
25669701,0.0393594,0.107151,-0.113953,4000,0,3.04533,0.968907,-13.3251,4000
25673701,0.133414,-0.0477204,-0.114552,4000,0,-1.70003,-0.354988,-6.67932,4000
25677701,-0.153945,-0.110611,-0.136295,4000,0,-1.19814,-0.860484,-11.6024,4000
25681702,0.101318,0.269909,-0.110532,4001,0,2.71439,0.594761,-11.3948,4001
25685701,0.201661,0.0897091,-0.148563,3999,0,-2.23175,-0.286512,-6.87266,3999
25689701,-0.218258,0.0684158,-0.155692,4000,0,0.343948,-0.754318,-12.7912,4000
25693701,0.116226,0.36462,-0.106322,4000,0,1.63321,0.867636,-9.73541,4000
25697701,0.108645,0.189731,-0.150935,4000,0,-2.4201,-1.14208,-6.73071,4000
25701701,-0.210351,0.295526,-0.162349,4000,0,1.81043,0.996704,-13.8167,4000
25705703,0.157556,0.445622,-0.0898879,4002,0,-0.0838689,0.24432,-8.45995,4002
25709701,-0.0579682,0.357876,-0.140401,3998,0,-1.84773,-1.90896,-8.63076,3998
25713701,-0.0979257,0.514013,-0.151761,4000,0,2.36243,2.33121,-13.4035,4000
25717702,0.214208,0.547437,-0.082157,4001,0,-1.61762,-0.631353,-7.36966,4001
25721701,-0.192461,0.560792,-0.13004,3999,0,-0.576592,-1.82053,-10.2796,3999
25725702,0.0195993,0.689607,-0.140611,4001,0,3.01278,2.05409,-12.4968,4001
25729701,0.205872,0.551422,-0.145557,3999,0,-2.55937,-0.564893,-6.15198,3999
25733702,-0.254252,0.66996,-0.127854,4001,0,0.0567703,-1.68616,-12.1719,4001
25737701,0.211498,0.893798,-0.112671,3999,0,3.06019,2.05058,-11.1535,3999
25741701,0.155272,0.628244,-0.138078,4000,0,-2.88219,-1.19794,-6.6931,4000
25745701,-0.271173,0.74986,-0.149187,4000,0,0.7753,-0.52077,-12.7038,4000
25749701,0.365126,0.970178,-0.077266,4000,0,1.51164,1.63183,-9.3142,4000
25753704,0.104444,0.795993,-0.135142,4003,0,-1.7511,-2.0947,-7.41929,4003
25757701,-0.209093,0.76291,-0.185305,3997,0,1.76085,1.25664,-12.3188,3997
25761703,0.34359,0.888993,-0.0704563,4002,0,0.14642,0.379974,-8.73425,4002
25765701,0.00629726,0.829203,-0.14792,3998,0,-1.50253,-2.1474,-6.78758,3998
25769701,-0.047575,0.805795,-0.155474,4000,0,2.54714,2.55507,-12.9363,4000
25773701,0.258559,0.889022,-0.0926613,4000,0,-0.193189,-1.48446,-8.55421,4000
25777701,-0.132571,0.812869,-0.163917,4000,0,-1.02976,-0.947676,-7.23179,4000
25781701,0.095617,0.798123,-0.102966,4000,0,1.71355,2.57977,-12.721,4000
25785701,0.229875,0.948436,-0.0961563,4000,0,-0.372749,-2.36112,-7.8511,4000
25789701,-0.145327,0.773855,-0.15775,4000,0,0.0098769,0.497848,-8.0586,4000
25793701,0.163926,0.796313,-0.09693,4000,0,1.3642,1.0535,-12.8208,4000
25797701,0.126241,0.860468,-0.127801,4000,0,-0.668068,-1.67998,-7.41273,4000
25801702,-0.0806603,0.712795,-0.1435,4001,0,-0.199937,1.18757,-8.47613,4001
25805701,0.225607,0.897524,-0.0692402,3999,0,2.45212,0.102717,-12.8245,3999
25809701,0.0687115,0.80846,-0.15281,4000,0,-0.70016,-1.11893,-7.77964,4000
25813701,-0.0447735,0.616739,-0.147533,4000,0,-1.00894,1.37121,-8.8646,4000
25817701,0.242059,0.953745,-0.0583636,4000,0,2.37635,-0.590405,-12.17,4000
25822501,0.119864,0.846418,-0.149651,4800,0,-0.970295,-0.667849,-7.57011,4800
25826501,0.0568866,0.695759,-0.103772,4000,0,0.937717,1.3067,-11.0632,4000
25830502,0.144484,0.823366,-0.145372,4001,0,0.961521,-0.958443,-11.5109,4001
25834501,0.057928,0.793509,-0.142451,3999,0,-1.4556,-0.39757,-6.1853,3999
25838503,0.109314,0.78375,-0.0664074,4002,0,1.18692,1.02461,-11.9969,4002
25842501,0.249377,0.834398,-0.135153,3998,0,0.859254,-0.731362,-10.4142,3998
25846501,-0.041882,0.743009,-0.15505,4000,0,-0.706618,-0.283246,-8.11,4000
25850501,0.139491,0.871344,-0.0567437,4000,0,0.755661,0.654929,-12.2008,4000
25854501,0.268347,0.852438,-0.141624,4000,0,0.0199319,-0.935891,-9.32224,4000
25858501,-0.00636404,0.769564,-0.161999,4000,0,-0.130729,0.66395,-9.28063,4000
25862501,0.198529,0.95551,-0.0542985,4000,0,1.45205,0.174385,-11.9485,4000
25866501,0.157424,0.874483,-0.148918,4000,0,-0.341483,-1.2165,-8.85766,4000
25870501,0.0602072,0.760353,-0.168755,4000,0,-0.333122,1.47494,-9.57595,4000
25874501,0.19642,0.94356,-0.0633996,4000,0,0.820477,-1.1665,-11.3834,4000
25878502,0.118714,0.973452,-0.159821,4001,0,0.52297,-0.537705,-9.62121,4001
25882501,0.127725,0.772369,-0.147334,3999,0,-0.0185279,1.52981,-8.97122,3999
25886501,0.101512,0.835228,-0.113644,4000,0,-0.602641,-1.21237,-11.2173,4000
25890501,0.0838635,1.0288,-0.135276,4000,0,0.850582,-0.454934,-9.76663,4000
25894502,0.243868,0.885779,-0.123295,4001,0,0.854044,1.66936,-8.73724,4001
25898501,-0.038761,0.738823,-0.127163,3999,0,-0.379451,-1.90279,-10.5729,3999
25902501,-0.000441918,0.908881,-0.156787,4000,0,0.31698,0.418426,-10.7797,4000
25906501,0.28923,0.951803,-0.105087,4000,0,0.0333594,0.3953,-7.36173,4000
25910501,-0.0985013,0.793357,-0.124336,4000,0,0.214077,-1.38728,-9.87622,4000
25914501,-0.00856341,0.811481,-0.15589,4000,0,0.946149,1.87466,-12.3859,4000
25918501,0.169914,0.835254,-0.114883,4000,0,-0.716918,-1.89789,-6.57157,4000
25922504,-0.21301,0.779193,-0.124987,4003,0,0.180617,0.495957,-9.8358,4003
25926501,0.216886,0.773765,-0.114498,3997,0,1.15029,1.88146,-11.8522,3997
25930501,0.0173834,0.811091,-0.125612,4000,0,-0.161913,-3.04031,-7.26044,4000
25934503,-0.24581,0.771791,-0.124313,4002,0,0.22759,1.58954,-10.3296,4002
25938537,0.329985,0.725095,-0.0806784,4034,0,0.375881,0.959838,-10.8911,4034
25942501,-0.0521463,0.781383,-0.152809,3964,0,0.116431,-2.59213,-6.41409,3964
25946501,-0.106371,0.676836,-0.118542,4000,0,0.595148,2.19884,-11.6394,4000
25950506,0.311354,0.753036,-0.0910459,4005,0,0.484554,-0.171895,-11.0934,4005
25954501,-0.0699398,0.708122,-0.172291,3995,0,0.0106742,-1.66837,-7.33056,3995
25958501,0.00821153,0.644526,-0.109301,4000,0,0.203263,1.8694,-10.4066,4000
25962501,0.319091,0.798783,-0.0722622,4000,0,1.58069,-0.326466,-11.4019,4000
25966501,0.0125425,0.67297,-0.198607,4000,0,-0.175067,-0.860518,-7.6187,4000
25970501,0.0290052,0.554551,-0.107575,4000,0,-0.397615,1.2862,-10.2053,4000
25974501,0.318649,0.844815,-0.080494,4000,0,1.29954,-0.424459,-11.852,4000
25978506,0.132786,0.745613,-0.177016,4005,0,0.183414,-0.222971,-7.43671,4005
25982501,-0.045948,0.491691,-0.12473,3995,0,0.2079,0.289074,-10.667,3995
25986501,0.193556,0.747105,-0.100745,4000,0,0.410573,-0.036853,-11.7114,4000
25990501,0.219611,0.745084,-0.150476,4000,0,0.248676,-0.251769,-7.95077,4000
25994513,-0.0806166,0.613739,-0.137279,4012,0,0.962529,0.625501,-11.3433,4012
25998501,0.200098,0.717269,-0.106205,3988,0,0.301236,-0.227897,-11.6061,3988
26003309,0.382295,-0.452049,-0.00748468,4808,0,6.80349,-0.453894,-13.2018,4808
26007301,0.275401,-5.05166,0.873296,3992,0,10.2317,-20.9175,-54.4811,3992
26011302,0.738295,-5.6524,1.16275,4001,0,0.428402,-22.5877,-75.3986,4001
26015311,0.495877,-4.68457,1.34503,4009,0,14.6765,-17.2719,-33.8471,4009
26019302,-0.0351418,-5.85746,1.04998,3991,0,22.3129,-3.63788,-12.0897,3991
26023309,0.898266,-6.94295,1.24347,4007,0,-3.16741,2.10489,-20.2212,4007
26027301,0.729494,-5.69324,0.963031,3992,0,-8.66946,-4.66369,-18.0221,3992
26031304,0.0337488,-4.67275,0.693203,4003,0,1.54721,-1.88463,-6.63104,4003
26035308,0.929713,-6.30746,1.07762,4004,0,4.77279,4.54273,4.35092,4004
26039301,0.0439273,-5.98464,0.870872,3993,0,-5.71019,-4.58905,-16.4448,3993
26043313,0.158489,-4.89036,0.69679,4012,0,-0.191921,0.187589,-2.5478,4012
26047302,0.493213,-4.64152,0.996587,3989,0,-3.06929,2.61418,-9.7465,3989
26051301,-0.0351882,-5.37777,0.917353,3999,0,-3.32558,-3.54208,2.83192,3999
26055304,0.0484006,-5.03133,0.962653,4003,0,-3.20307,0.231509,-12.4055,4003
26059303,-0.66824,-3.08621,0.735134,3999,0,-4.15753,-7.91421,-30.7311,3999
26063301,-1.01885,-2.10188,0.494983,3998,0,2.30292,-12.6034,-19.3946,3998
26067311,-1.04526,-2.37984,-0.143038,4010,0,-3.5238,-10.0683,-30.4007,4010
26071301,-1.1902,-1.32452,-0.331352,3990,0,-7.38525,-15.7724,-31.8184,3990
26075302,-1.36288,-0.168697,-0.691441,4001,0,-9.58991,-7.93862,-23.8504,4001
26079302,-1.351,-0.153118,-0.837956,4000,0,-6.0779,2.79834,-6.4178,4000
26083307,-0.972922,-0.45386,-0.606787,4005,0,-3.09357,1.63147,-11.4393,4005
26087301,-0.633199,-0.0479315,-0.729483,3994,0,-1.22426,1.03654,-6.61389,3994
26091302,-0.581112,0.369364,-0.638387,4001,0,-1.15669,0.0445037,-3.87164,4001
26095301,-0.453603,0.592301,-0.699878,3999,0,-0.374462,-0.0692313,-7.3573,3999
26099301,-0.304899,0.580955,-0.712126,4000,0,1.18703,-0.331069,-1.38061,4000
26103303,-0.511466,0.63824,-0.716534,4002,0,-0.0259186,-1.58637,-3.798,4002
26107302,-0.319136,0.320504,-0.670343,3999,0,0.957823,2.93744,1.79238,3999
26111301,-0.563767,0.443226,-0.616414,3999,0,-2.01469,-4.83822,-5.54691,3999
26115317,-0.711888,0.610492,-0.706517,4016,0,-0.769497,5.57473,-3.87805,4016
26119301,-0.27848,0.719826,-0.603238,3984,0,-1.94219,-2.77357,-5.97449,3984
26123307,-0.402064,0.887103,-0.790189,4006,0,0.351638,3.89073,-3.01023,4006
26127302,0.0874867,0.788145,-0.690916,3995,0,-2.92359,-0.753002,-6.06186,3995
26131309,0.0349864,1.26291,-0.803614,4007,0,-1.73718,1.30348,-9.3145,4007
26135303,0.319306,1.33889,-0.791497,3994,0,-3.74266,1.07494,-9.14861,3994
26139302,0.574085,1.52514,-0.801426,3999,0,-1.79739,-0.0074359,-8.34195,3999
26143308,0.644018,1.41972,-0.775945,4006,0,-2.61106,3.8721,-7.8034,4006
26147301,0.937362,1.64431,-0.7401,3993,0,-2.24552,-0.63626,-8.24094,3993
26151303,0.997828,1.84474,-0.759123,4002,0,-1.36025,3.63339,-6.03746,4002
26155313,1.23719,1.93695,-0.753587,4010,0,-0.946004,-1.219,-5.86836,4010
26159301,1.00248,2.07343,-0.853835,3988,0,-2.4353,-0.0673858,-7.63479,3988
26163309,0.833961,2.45882,-0.796459,4008,0,-1.25958,-0.513006,-7.68814,4008
26167303,0.676811,2.4552,-0.843134,3994,0,-2.79885,-1.822,-6.19675,3994
26171308,0.0796448,2.39677,-0.800503,4005,0,-3.13827,-1.3307,-10.918,4005
26175301,-0.334546,2.46418,-0.751602,3993,0,-3.73097,-3.10233,-12.2096,3993
26180106,-0.757371,1.58,-0.47625,4805,0,-5.68155,1.77406,-22.2098,4805
26184105,-0.670018,0.032819,-0.0645027,3999,0,-9.02479,-3.45198,-34.4861,3999
26188106,-0.41482,-0.719699,0.301636,4001,0,-11.4521,-3.02914,-35.7502,4001
26192105,-0.333517,-0.757065,0.312497,3999,0,-2.82598,-1.09211,-19.7741,3999
26196105,0.316703,-1.68451,0.275979,4000,0,-2.33284,5.49337,-9.90968,4000
26200115,0.579826,-1.4045,0.392832,4010,0,0.533902,-3.76303,-12.8865,4010
26204118,0.242744,-0.957974,0.102298,4003,0,-0.529747,2.76405,-8.52334,4003
26208110,0.759837,-0.75909,0.319924,3992,0,-0.16702,0.392476,-4.14653,3992
26212108,0.390424,-0.849995,0.165712,3998,0,0.699252,-2.5622,-2.6413,3998
26216108,0.203625,-0.61929,0.106321,4000,0,-1.22168,2.28444,-5.67072,4000
26220105,0.496256,-0.375331,0.202238,3997,0,1.17479,-0.762897,-6.69076,3997
26224105,0.00765506,-0.306159,0.091774,4000,0,-1.81173,-0.402326,-1.76504,4000
26228105,0.0946384,-0.203077,0.123891,4000,0,0.127008,-0.305715,-5.65075,4000
26232112,-0.0654235,0.134717,0.111472,4007,0,0.252747,-0.977334,-3.59497,4007
26236115,-0.343041,0.0749943,0.0676438,4003,0,0.178357,-1.43862,-5.03915,4003
26240108,-0.364336,0.157775,0.0295173,3993,0,1.32072,0.979184,-3.99836,3993
26244108,-0.471812,0.195718,0.0524089,4000,0,-0.343097,-0.823396,-4.89531,4000
26248107,-0.456536,0.541554,0.00202388,3999,0,-0.486201,0.62092,-6.33845,3999
26252110,-0.428542,0.600665,0.025916,4003,0,-1.07287,-1.13667,-8.58242,4003
26256108,-0.391076,0.912817,-0.0261462,3998,0,-2.19107,-0.171953,-12.9572,3998
26260106,-0.212068,1.13465,0.000192529,3998,0,-2.32601,0.342927,-11.7105,3998
26264105,-0.147274,1.34887,0.0200945,3999,0,-2.10397,2.21783,-12.024,3999
26268121,0.164125,1.37897,0.0478668,4016,0,-1.88583,1.77914,-11.0161,4016
26272105,0.0425382,1.08733,0.0398127,3984,0,-2.15001,0.912266,-11.5498,3984
26276106,-0.0586745,0.583797,0.0146833,4001,0,-2.24444,2.37977,-19.6299,4001
26280105,0.0618285,0.12683,-0.0881408,3999,0,-2.1964,1.65428,-18.1944,3999
26284105,-0.151343,-0.17452,-0.115313,4000,0,2.10716,0.328685,-17.8607,4000
26288110,0.00955011,-0.380346,-0.170148,4005,0,4.17569,-0.150999,-12.8729,4005
26292105,-0.036212,-0.32041,-0.103574,3995,0,1.53936,-1.10076,-9.03013,3995
26296108,0.0679733,-0.252486,-0.108724,4003,0,2.3666,2.31643,-4.96746,4003
26300105,0.104856,-0.385107,-0.0361553,3997,0,0.859539,-2.15929,-3.84805,3997
26304105,-0.0408112,-0.315315,-0.0622778,4000,0,1.69512,1.86655,-5.53055,4000
26308105,0.235672,-0.14219,-0.0149935,4000,0,-0.143986,-0.132994,-7.24388,4000
26312105,0.0912133,0.217524,-0.0572688,4000,0,1.045,-1.14937,-6.52885,4000
26316112,0.0634856,0.359587,-0.048443,4007,0,0.0145415,0.738132,-7.66862,4007
26320106,0.041094,0.586866,-0.029144,3994,0,0.987193,-1.61631,-8.6063,3994
26324105,-0.124032,0.579484,-0.041443,3999,0,1.92413,-0.449342,-10.1379,3999
26328105,-0.0598089,0.247836,0.0365342,4000,0,2.38063,-2.18469,-12.9224,4000
26332118,-0.150766,0.0512448,0.055498,4013,0,2.18279,-1.7525,-16.3272,4013
26336105,-0.0492484,-0.098063,0.0769735,3987,0,3.61838,-1.17057,-14.3601,3987
26340107,-0.0644395,-0.158207,0.0572857,4002,0,3.31519,-0.00802389,-13.0098,4002
26344105,-0.0334645,-0.178692,0.043054,3998,0,2.54592,0.645719,-9.00509,3998
26348117,0.000629454,-0.0772875,0.0350649,4012,0,1.04639,0.151307,-7.57271,4012
26352105,0.00294456,-0.035161,0.0284667,3988,0,1.09582,0.388986,-4.34035,3988
26356902,0.0395826,0.0178055,0.0499916,4797,0,1.42456,0.267812,-5.43601,4797
26360901,-0.00620391,-0.0547172,0.0238259,3999,0,0.782004,0.539441,-6.13659,3999
26364903,-0.00627387,-0.0076503,-0.00324567,4002,0,0.680348,-0.113444,-9.24984,4002
26368904,0.0296201,0.00285256,-0.0266562,4001,0,-0.291701,0.670188,-10.5859,4001
26372901,-0.00240473,-0.0415872,-0.0351256,3997,0,-0.681011,0.0541226,-12.8126,3997
26376901,0.0644004,-0.0188739,0.00842755,4000,0,-0.908088,0.412911,-14.6728,4000
26380908,0.0333227,0.000769814,0.0236516,4007,0,0.189351,-0.288844,-12.7372,4007
26384901,0.0335316,-0.0366853,0.0345635,3993,0,1.0779,-0.1819,-11.5775,3993
26388901,0.0317828,-0.0516189,0.00753126,4000,0,1.25547,-0.774064,-8.93845,4000
26392902,-0.0109695,-0.00887964,-0.00808528,4001,0,0.708358,-0.483107,-8.47061,4001
26396902,-0.0102837,0.0595188,-0.012569,4000,0,0.257879,-0.816792,-7.16387,4000
26400901,-0.0256655,0.0897453,0.00614318,3999,0,-0.463334,-0.723238,-7.28816,3999
26404901,-0.050292,0.0753985,0.00126382,4000,0,-0.562326,-0.58434,-8.04875,4000
26408905,-0.0206193,0.0355253,0.0230453,4004,0,-0.351449,-0.166917,-8.69252,4004
26412901,-0.0176753,-0.0352356,-0.00326729,3996,0,0.352262,-0.198988,-10.1298,3996
26416901,-0.00232537,-0.0853583,-0.0123531,4000,0,1.13192,0.217645,-11.782,4000
26420901,-0.0106817,-0.0660079,-0.0287301,4000,0,1.5153,0.173159,-12.1854,4000
26424901,-0.0202702,-0.045598,-0.0433308,4000,0,1.54323,0.44539,-11.4781,4000
26428904,0.0308754,0.0337307,-0.0335365,4003,0,0.818643,0.120116,-10.6043,4003
26432901,0.0255468,0.0964659,-0.0102599,3997,0,0.174261,0.300876,-9.29221,3997
26436905,0.0376544,0.0992343,0.0349181,4004,0,-0.099414,-0.205675,-8.19308,4004
26440902,0.0277182,0.0209535,0.0518012,3997,0,0.0734782,-0.288121,-7.55901,3997
26444901,-0.0152343,-0.0672821,0.0478664,3999,0,0.227989,-0.484384,-8.37446,3999
26448901,-0.00148733,-0.0774413,0.0328255,4000,0,0.619214,-0.372021,-8.96308,4000
26452901,-0.0185157,-0.0987116,0.00267647,4000,0,0.60307,-0.513657,-9.81057,4000
26456901,0.0119279,-0.0354327,-0.0111206,4000,0,0.520803,-0.420199,-11.0755,4000
26460903,-0.00141163,0.0350534,-0.0218891,4002,0,0.412802,-0.39563,-11.3612,4002
26464910,-0.0259772,0.0509733,-0.0286867,4007,0,0.357332,-0.0642248,-10.9278,4007
26468903,0.0198474,0.0368812,-0.0257263,3993,0,0.116314,-0.236131,-9.78662,3993
26472903,-0.0135465,0.010035,-0.0218299,4000,0,0.000839981,-0.103991,-9.06437,4000
26476904,0.0111287,-0.00584271,0.00796662,4001,0,0.278541,-0.0776492,-9.32594,4001
26480901,-0.0109043,-0.0520688,0.0102244,3997,0,0.443449,-0.119428,-8.73255,3997
26496903,0.0448014,0.0345444,0.00860884,3995,0,0.420065,-0.0838426,-9.63657,3995
26500901,-0.00416945,0.0306537,0.0194126,3998,0,0.511039,-0.73557,-10.4821,3998
26504901,-0.0206162,-0.00486772,-0.0152999,4000,0,0.793091,-0.00949977,-10.4189,4000
26508901,0.0279914,-0.0253794,-0.0226632,4000,0,0.498814,-0.645081,-9.5571,4000
26512903,-0.0133569,-0.0370806,-0.0304478,4002,0,0.347175,0.26222,-9.76167,4002
26516901,0.0343242,0.00220465,-0.00593244,3998,0,0.396781,-0.389715,-9.31464,3998
26520914,-0.0308599,0.0411336,0.00785165,4013,0,0.63028,-0.190711,-9.82528,4013
26525701,-0.00503748,-0.0133853,0.00681182,4787,0,0.575816,-0.104357,-9.10142,4787
26529701,-0.0262545,0.00565572,0.0181598,4000,0,0.43889,-0.603026,-9.21566,4000
26533703,-0.0145892,0.010572,0.0103844,4002,0,0.391488,0.195992,-10.4871,4002
26537703,0.0209565,-0.000706868,0.0209379,4000,0,0.345506,-0.337355,-9.68835,4000
26541701,-0.0271001,-0.0334363,0.0055171,3998,0,0.372776,0.454365,-10.3873,3998
26545701,0.0237737,-0.0145838,-0.00666318,4000,0,0.165977,0.0680757,-10.0957,4000
26549701,0.00576012,0.0180218,-0.0111834,4000,0,0.407201,-0.154271,-9.55379,4000
26553701,0.0371136,-0.0226674,-0.0148219,4000,0,0.224207,-0.155402,-9.48676,4000
26557701,0.0143745,0.0163592,0.0102612,4000,0,0.419699,-0.876686,-9.2823,4000
26561701,-0.0252669,0.017827,4.42591e-05,4000,0,0.520088,-0.294894,-9.93981,4000
26565701,0.00300921,0.0104758,0.000765465,4000,0,0.440114,-0.387176,-9.60194,4000
26569701,-0.013742,-0.0098799,6.25379e-05,4000,0,0.191215,0.306529,-9.59708,4000
26573701,0.00828574,-0.00578789,0.00535539,4000,0,-0.015509,-0.0566176,-9.99311,4000
26577701,0.00165913,0.0279035,0.0148612,4000,0,0.726149,-0.347062,-9.77671,4000
26589701,-0.00222754,0.0130381,-0.0112734,4000,0,0.268654,0.147661,-9.89897,4000
26593705,0.0125612,0.0366592,-0.0103082,4004,0,0.512031,-0.273315,-9.75361,4004
26597701,0.0266546,0.00436213,0.00395644,3996,0,0.379731,0.536834,-9.46436,3996
26601701,-0.0138415,-0.010681,-0.00853574,4000,0,0.298485,-0.0924078,-9.56529,4000
26605701,0.0240143,0.00240704,-1.78018e-05,4000,0,0.543537,0.0511675,-9.55528,4000
